category,headline,authors,link,short_description,date
SPORTS,Bird With Golf Ball Manages To Be More Entertaining Than Golf,Ron Dicker,https://www.huffingtonpost.com/entry/bird-with-golf-ball-manages-to-be-more-entertaining-than-golf_us_575820b0e4b0e39a28abfc49,This is how you go for a grand slam.,2016-06-08
SPORTS,"Trump Meets The 2018 Olympic Team, With A Few Major Absences",Ryan Grenoble,https://www.huffingtonpost.com/entry/trump-olympic-team-usa-white-house-visit_us_5ae33b40e4b02baed1b9e110,"Not present: Lindsay Vonn, Gus Kenworthy, Adam Rippon, Chloe Kim and more than a couple others.",2018-04-27
SPORTS,The Seahawks Are The NFC's Most Dangerous Wild Card Team,Jordan Schultz,https://www.huffingtonpost.com/entry/seahawks-are-dangerous-again_us_568bfcc7e4b06fa68883b81f,"Seattle, the two-time defending conference champs, finds itself in a familiar playoff position.",2016-01-06
SPORTS,Tom Brady Has This Wish For Radio Host Who Insulted His 5-Year-Old Daughter,Ron Dicker,https://www.huffingtonpost.com/entry/tom-brady-radio-host-insulted-daughter_us_5a7045f5e4b00d0de2238721,The Patriots quarterback addressed the situation at a Super Bowl press conference.,2018-01-30
SPORTS,Keith Olbermann Not Exactly Thrilled Penn State Getting Its Wins Back,Maxwell Strachan,https://www.huffingtonpost.com/entry/keith-olbermann-penn-state_n_6493136.html,"""This is Joe Paterno’s legacy. This is Penn State’s legacy. Football was more important to them than saving children.""",2015-01-17
SPORTS,March Madness: Round of 32 -- Day 1,"Carl Berman, Contributor
Managing Partner, NetScouts Basketball",https://www.huffingtonpost.com/entry/march-madness-round-of-32_us_5bb6d5f8e4b097869fd32329,Syracuse helped add some luster back to the Big East as they defeated Cal 66-60. The game was never really in doubt with Cal not getting closer than six points in the second half and the Orange generally maintaining an 8-10 point lead much of he way.,2013-03-24
SPORTS,"Hipster Football: Who, How and Why","Alex Stewart, Contributor
Sports writer, putnielsingoal.com",https://www.huffingtonpost.com/entry/hipster-football-who-how-and-why_us_5bb73532e4b097869fd490b7,"We all have different reasons for pledging to a club. But given the usually dedicated nature of football fandom, why do we develop crushes on certain teams, and why do we call that ""hipster"" anyway?",2014-01-04
SPORTS,WADA: Hackers Leak Another Batch Of Athlete Data,"By Frank Pingue, Reuters",https://www.huffingtonpost.com/entry/hackers-leak-olympic-athletes-data_us_57da35a1e4b08cb14093d9b9,"""To those athletes that have been impacted, we regret that criminals have attempted to smear your reputations in this way.""",2016-09-15
SPORTS,NFL Reporter Levels Troll With Hard-Earned Comeback,Ron Dicker,https://www.huffingtonpost.com/entry/nfl-reporter-just-leveled-a-troll-with-a-hard-earned-comeback_us_5a0dae35e4b0c0b2f2f84557,Score one for Stacey Dales.,2017-11-16
SPORTS,"LeBron James Signs 3 Year, $100 Million Contract With Cleveland Cavaliers",,https://www.huffingtonpost.com/entry/lebron-james-cleveland-contract_us_57ad0d9fe4b007c36e4e0595,Cleveland led his hometown to its first NBA championship in 2016.,2016-08-11
SPORTS,"NFL Mock Draft: Jadeveon Clowney, Greg Robinson Top Board After 2014 Combine",,https://www.huffingtonpost.com/entry/nfl-mock-draft-2014-combine_us_5bb74d28e4b097869fd4e8c2,"As many of you know, I am not a lover of Mock Drafts, especially this early in the Draft season because we just don’t have",2014-03-01
SPORTS,Live Tiger Woods Updates: Follow Round 3 At Doral,,https://www.huffingtonpost.comhttp://golfweek.com/news/2012/mar/10/tiger-tracker-follow-round-3-doral/,"Tiger Woods shot 5-under 67 on Friday at the WGC-Cadillac Championship, but he still has seven shots to make up on leader",2012-03-10
SPORTS,'This Was The XFL': Examining Television's Greatest Sports Flop Ever,Jordan Schultz,https://www.huffingtonpost.com/entry/xfl-documentary-charlie-dick-ebersol_us_588f7b4de4b0522c7d3becf3,"Selling all the bad parts of pro football didn't work, but it was a ""fun failure.""",2017-02-01
SPORTS,This Tom Brady Courtroom Sketch Is Giving The Internet Nightmares,Justin Block,https://www.huffingtonpost.com/entry/tom-brady-courtroom-sketch_us_55cb94a4e4b0923c12bf090a,Is that really supposed to be Tom Brady?!,2015-08-12
SPORTS,Mongolian Wrestling Coaches Strip To Protest Olympic Judges' Decision,,https://www.huffingtonpost.com/entry/mongolian-wrestling-coaches-strip_us_57ba36efe4b0b51733a4324a,"Their wrestler was denied a bronze medal for ""fleeing"" his opponent, believing the match was over and that he had won.",2016-08-21
SPORTS,Maria Sharapova Stunned By Victoria Azarenka In Australian Open Final,,https://www.huffingtonpost.com/entry/maria-sharapova-stunned-victoria-azarenka-australian-open_us_5bb69b21e4b097869fd1b2f1,"Afterward, Azarenka, more effusive with the press than normal, credited her coach of two years, Sam Sumyk, for his patient",2012-01-28
SPORTS,LIVE: Brazil vs. Colombia,,https://www.huffingtonpost.comhttp://huff.to/1zdVuQ8,,2014-07-04
SPORTS,Carmelo Anthony Randomly Ran A Mini-Marathon Mid-Game,Juliet Spies-Gans,https://www.huffingtonpost.com/entry/carmelo-anthony-travel-miami_us_56547a2ae4b0258edb32e409,"Not one, not two, not three steps ...",2015-11-24
SPORTS,"Americans Take Gold, Silver In Men's Freestyle Halfpipe","Jack Tarrant, Reuters",https://www.huffingtonpost.com/entry/david-wise-halfpipe-olympics_us_5a8e3faae4b077f5bfeb0dc8,"David Wise retained his ski halfpipe Olympic gold medal, while Alex Ferreira took silver.",2018-02-22
SPORTS,National Women's Hockey League Player Comes Out As Transgender,Travis Waldron,https://www.huffingtonpost.com/entry/hockey-league-transgender_us_57f7e409e4b0e655eab3e543,Harrison Browne is believed to be the first openly transgender athlete in a major professional league.,2016-10-07
SPORTS,Cain Returns in Giants Win,"Malaika Bobino, ContributorWriter and sports enthusiast",https://www.huffingtonpost.com/entry/cain-returns-in-giants-wi_b_5465092.html,"It was a pitcher's duel through the first four frames. Matt Cain returned to the mound after his second stint on the disable list this season. Cain was probably the best he's been all season, he retired the first twelve batters he faced and held the New York Mets scoreless through five innings.",2014-06-07
SPORTS,U.S. Women's Soccer Star Abby Wambach Arrested For DUI,Ryan Grenoble,https://www.huffingtonpost.com/entry/abby-wambach-dui-portland_us_57013fc1e4b083f5c607f458,"""I promise that I will do whatever it takes to ensure that my horrible mistake is never repeated.""",2016-04-03
SPORTS,Kings Win The Stanley Cup,Chris Greenberg,https://www.huffingtonpost.com/entry/kings-stanley-cup-champions-2014_n_5494075.html,,2014-06-14
SPORTS,"This Sound Bite Of A Boston College Senior Sounds Funny, But Is Actually Kind Of Sad",Juliet Spies-Gans,https://www.huffingtonpost.com/entry/boston-college-basketball-dennis-clifford_us_56e18133e4b0860f99d7f064,Let the big man cry in peace.,2016-03-10
SPORTS,Patriots Running Back Had ‘Unprecedented’ Degree Of CTE When He Died,Travis Waldron,https://www.huffingtonpost.com/entry/kevin-turner-nfl-cte_us_581b74ebe4b0b8e11a135bd8,"Kevin Turner, who died in March at age 46, is the latest former football player to be diagnosed with the brain trauma disease.",2016-11-03
SPORTS,Clippers Player Delivers Slam-Dunk Response To Team Owner's Alleged Racist Rant,Ryan Grenoble,https://www.huffingtonpost.com/entry/deandre-jordan-donald-sterling_n_5218966.html,,2014-04-26
SPORTS,Oregon Fake Punt: No. 3 Ducks' Bold Call Goes For 66 Yards Against No. 12 UCLA  (VIDEO),Chris Greenberg,https://www.huffingtonpost.com/entry/oregon-fake-punt-ucla_us_5bb71bc6e4b097869fd43708,"The uniforms aren't the only bold thing in Eugene. Trailing No. 12 UCLA 7-0 early on Saturday night, the No. 3 Oregon Ducks",2013-10-27
SPORTS,USA's Maya DiRado Wins 200-Meter Backstroke At Rio Olympics For Fourth Olympic Medal,,https://www.huffingtonpost.com/entry/maya-dirado-backstroke-olympics_us_57ae8cf3e4b007c36e4ef053,"DiRado, intending to retire from swimming after the Games at age 23, is capping her career in epic fashion.",2016-08-13
SPORTS,Pete Carroll Got Totally Wiped Out By A Ref On The Sideline,Lucy McCalmont,https://www.huffingtonpost.com/entry/pete-carroll-referee-sideline_us_55cf94dae4b055a6dab08bcd,Ouch.,2015-08-15
SPORTS,"Panthers Donate $10,000 To Each Family Of Charleston Shooting Victims",Maxwell Strachan,https://www.huffingtonpost.com/entry/jerry-richardson-donation_n_7628462.html,"And another $10,000 to the church for a memorial honoring the victims.",2015-06-20
SPORTS,Aaron Rodgers Gives Lineman Box of Chocolates,"Mark Moore, ContributorFounder and CEO, MANA Nutrition",https://www.huffingtonpost.com/entry/aaron-rodgers-gives-linem_b_6382898.html,"One thing we probably should do with such an elaborate gift is to break it down to what an apples to apples gift might look like if a similar ""boss"" or leader wanted to show holiday generosity to his employees out of his or her pocket.",2014-12-29
SPORTS,Shooting Diamonds: Directing the World Series,"Devra Maza, ContributorScreenwriter, Journalist and Actor",https://www.huffingtonpost.com/entry/shooting-diamonds-directi_1_b_6242982.html,"For the players of Major League Baseball, the World Series is the ultimate goal. For directors of MLB games on television, it's a career-crowning achievement. For two decades, two directors have been a perennial postseason dynasty.",2014-12-30
SPORTS,#TwitpicYourDunkContestReaction Was Way More Impressive Than Actual Dunk Contest (PHOTOS),Chris Greenberg,https://www.huffingtonpost.com/entry/nba-dunk-contest-reactions-twitter_us_5bb747b3e4b097869fd4d8ae,The NBA may have proven itself to be unreliable on All-Star Saturday Night in New Orleans but NBA Twitter showed itself to,2014-02-16
SPORTS,Sports Writer Shares Racist Letter About Cam Newton,Erick Fernandez,https://www.huffingtonpost.com/entry/cam-newton-racist-letter-carolina-panthers_us_56cb38dce4b041136f17984a,""" ... Do yourself a favor and stay away from them as much as possible.""",2016-02-22
SPORTS,Rutgers Football Star Pleads Not Guilty To Domestic Violence Assault Charge,,https://www.huffingtonpost.com/entry/rutgers-football-leonte-carroo-domestic-violence_us_55f9b178e4b0d6492d63f333,Authorities say he slammed a woman onto concrete after a football game.,2015-09-16
SPORTS,"Tampa Bay Rays Catcher Hits Home Run, Promptly Injures Himself While Rounding The Bases",Justin Block,https://www.huffingtonpost.com/entry/curt-casali-injury_us_55de0350e4b08cd3359e4ecd,Worst. Home run. Ever.,2015-08-26
SPORTS,The Solution To The Dumb Debate Over Which Kobe Jersey To Retire,Maxwell Strachan,https://www.huffingtonpost.com/entry/kobe-bryant-retirement-jersey_us_568aebb7e4b06fa688834280,No. 8? No. 24? Two jerseys? Here’s how to figure it out.,2016-01-05
SPORTS,Messi's Four Goals vs Osasuna Lift Barcelona To 5-1 Win (VIDEO),,https://www.huffingtonpost.com/entry/messis-four-goals-vs-osasuna-barcelona_us_5bb6cda2e4b097869fd2ed3b,"By Keeghann Sinanan, Goal.com Lionel Messi was in completely unstoppable form, scoring four times as Barcelona demolished",2013-01-27
SPORTS,How The Mizzou Protests Demonstrate The Power Of College Athletes,Travis Waldron,https://www.huffingtonpost.com/entry/missouri-protests-college-athletes_us_5641fde6e4b0411d3072713d,"""All of it boils down to athletes standing up.""",2015-11-10
SPORTS,Bills Welcome Mario Williams to Buffalo,"Alyssa Jung, Contributor
Bills Chick at ChicksInTheHuddle.com",https://www.huffingtonpost.com/entry/mario-williams-buffalo-bills_us_5bb69ddee4b097869fd1da19,It happened. Finally. It was so shocking I almost didn't believe it was real life.,2012-03-18
SPORTS,18 Fantasy Football Busts,Chris Greenberg,https://www.huffingtonpost.com/entry/fantasy-football-busts-2014_n_5644085.html,,2014-08-02
SPORTS,Male-Run Domestic Violence Group Apologizes For Telling ESPN Ray Rice Deserves Second Chance,Maxwell Strachan,https://www.huffingtonpost.com/entry/a-call-to-men-espn-ray-rice_us_55ba8776e4b06363d5a175a1,"""We recognize and accept that male entitlement played a role in our decision.""",2015-07-30
SPORTS,Mark My Words: 'Tiger Woods Is Coming Back',"Steve Siebold, ContributorAuthor and expert in the field of critical thinking and mental...",https://www.huffingtonpost.com/entry/mark-my-words-tiger-woods_b_6262096.html,"In 2011, in an interview with The Golf Channel, I predicted a Tiger Woods comeback while many others said he was done. I was right that time and I am right again, and I'll say it right now and on the record: Tiger Woods will be back again and dominate the game of golf like the Tiger of old.",2014-12-04
SPORTS,"Will Your Team Get Tanaka, Price Or A Lump Of Coal? | SportsonEarth.com",,https://www.huffingtonpost.comhttp://www.sportsonearth.com/article/66190942/,"Christmastime is upon us, which, means all the little sportswriters on the ""Nice"" list will benefit from baseball front offices",2013-12-25
SPORTS,Michael Sam Shows His Support For Missouri's Protests Against Racism,Ryan Grenoble,https://www.huffingtonpost.com/entry/michael-sam-mizzou-missouri-protests_us_5640be34e4b0307f2cae1502,The football team was on strike.,2015-11-09
SPORTS,Fan Dies After Collapsing At Chiefs-Bengals Game,Justin Block,https://www.huffingtonpost.com/entry/bengals-chiefs-fan-dead_us_56127790e4b0af3706e1470a,Police and paramedics tried to revive the man at the stadium.,2015-10-05
SPORTS,Alabama Running Back Derrick Henry Wins Heisman Trophy,"Ralph D. Russo, AP",https://www.huffingtonpost.com/entry/derrick-henry-alabama-wins-heisman-trophy_us_566cd75fe4b0e292150e2ce3,Henry is the second Alabama player to receive college football's most prestigious player of the year award.,2015-12-13
SPORTS,"Ray Allen Boston Return: Celtics Play Tribute Video, Fans Give Warm Ovation (VIDEO)",,https://www.huffingtonpost.com/entry/ray-allen-boston-return-tribute-video-celtics_us_5bb6cda2e4b097869fd2ed27,"Later when Allen first checked into the game late in the first quarter, those cheers quickly turned back to boos. Fans of",2013-01-27
SPORTS,U.S. Women's Hockey Players Stand United In Fair Pay Boycott,Travis Waldron,https://www.huffingtonpost.com/entry/usa-women-hockey-fair-pay-boycott_us_58caa96fe4b00705db4cbe3d,USA Hockey set a deadline for the team members to decide whether to play. But they're not backing down.,2017-03-16
SPORTS,Lance Armstrong Said To Weigh Admission Of Doping,,https://www.huffingtonpost.comhttp://www.nytimes.com/2013/01/05/sports/cycling/lance-armstrong-said-to-weigh-admission-of-doping.html?smid=tw-nytimesglobal&seid=auto&_r=0,"Lance Armstrong, who this fall was stripped of his seven Tour de France titles for doping and barred for life from competing",2013-01-05
SPORTS,Some NFL Team Owners Want Ray Rice To Get A Second Chance,Justin Block,https://www.huffingtonpost.com/entry/ray-rice-second-chance_us_55cde8f9e4b055a6dab00195,Is the league readying for Rice's return?,2015-08-14
